CLASS	longitude	latitude	location	COMM_CODE	NAME	SECTOR	COMM_STRUCTURE	RES_CNT	DWELL_CNT	EMPLYD_CNT	EMPLYD_PCT	Homeowners_cnt	Homeowners_pct	SING_FAMLY	DUPLEX	MULTI_PLEX	APARTMENT	TOWN_HOUSE	MANUF_HOME	CONV_STRUC	COMUNL_HSE	RES_COMM	OTHER_RES	NURSING_HM	OTHER_INST	OTHER_MISC	APT_NO_RES	APT_OCCPD	APT_OWNED	APT_PERSON	APT_VACANT	APT_UC	APT_NA	DUP_NO_RES	DUP_OCCPD	DUP_OWNED	DUP_PERSON	DUP_VACANT	DUP_UC	DUP_NA	TWN_NO_RES	TWN_OCCPD	TWN_OWNED	TWN_PERSON	TWN_VACANT	TWN_UC	TWN_NA	SF_NO_RES	SF_OCCPD	SF_OWNED	SF_PERSON	SF_VACANT	SF_UC	SF_NA	OTH_STRTY	DWELSZ_1	DWELSZ_2	DWELSZ_3	DWELSZ_4_5	DWELSZ_6	MALE_CNT	FEMALE_CNT	MALE_0_4	MALE_5_14	MALE_15_19	MALE_20_24	MALE_25_34	MALE_35_44	MALE_45_54	MALE_55_64	MALE_65_74	MALE_75	FEM_0_4	FEM_5_14	FEM_15_19	FEM_20_24	FEM_25_34	FEM_35_44	FEM_45_54	FEM_55_64	FEM_65_74	FEM_75	MF_0_4	MF_5_14	MF_15_19	MF_20_24	MF_25_34	MF_35_44	MF_45_54	MF_55_64	MF_65_74	MF_75	MF_65O	MF_65O_PCT	2014_RES_CNT	2014_DWELL_CNT	2014_EMPLYD_CNT	2014_OWNSHP_CNT	2014_SING_FAMLY	2014_DUPLEX	2014_MULTI_PLEX	2014_APARTMENT	2014_TOWN_HOUSE	2014_MANUF_HOME	2014_CONV_STRUC	2014_COMUNL_HSE	2014_RES_COMM	2014_OTHER_RES	2014_NURSING_HM	2014_APT_NO_RES	2014_APT_OCCPD	2014_APT_OWNED	2014_APT_PERSON	2014_APT_VACANT	2014_APT_UC	2014_APT_NA	2014_DUP_NO_RES	2014_DUP_OCCPD	2014_DUP_OWNED	2014_DUP_PERSON	2014_DUP_VACANT	2014_DUP_UC	2014_DUP_NA	2014_TWN_NO_RES	2014_TWN_OCCPD	2014_TWN_OWNED	2014_TWN_PERSON	2014_TWN_VACANT	2014_TWN_UC	2014_TWN_NA	2014_SF_NO_RES	2014_SF_OCCPD	2014_SF_OWNED	2014_SF_PERSON	2014_SF_VACANT	2014_SF_UC	2014_SF_NA	2014_OTH_STRTY	2014_DWELSZ_1	2014_DWELSZ_2	2014_DWELSZ_3	2014_DWELSZ_4_5	2014_DWELSZ_6	2014_MALE_CNT	2014_FEMALE_CNT	2014_MALE_55_64	2014_MALE_65_74	2014_MALE_75	2014_FEM_65_74	2014_FEM_55_64	2014_FEM_75	2014_MF_55_64	2014_MF_65_74	2014_MF_75	2014_MF65O	Percent_Change_65OMF	Actual_Change_65OMF	Percent_Chg_65OvsTtl	Crimes_2014	Crimes_2017	Percent_Change_Crime	Crime_Avg	Percent_Total_Crime_2017	Attraction	Community_Centre	Hospital	Library	PHS_Clinic	Social _Dev_Ctr	Business_Licenses	Business_Licenses_2017	Percent_New_Business	Number of taxable accounts	Median assessed value	LRT_1km_radius	LRT_2km_radius	Seniors_Services_Ttl	Addiction Services - Seniors	Seniors - Transportation	Seniors - Educational Programs	Seniors - Recreation	Seniors  - Abuse Issues	3 Digit Numbers List	Seniors - Housing	Seniors - Respite / Caregiver	Seniors - Food Assistance and Grocery Shopping	Seniors - Health and Safety	Seniors - Legal Information and Assistance	Seniors - Financial Assistance and Pensions	Seniors - Government Services	Seniors - Death and Funerals
Residential	-114.0889934	50.98325026	"(50.9832502583946, -114.088993443376)"	CHK	CHINOOK PARK	SOUTH	1950s	1687	589	816	0.483698874	469	0.278008299	490	0	0	96	0	0	2	0	0	0	1	0	0	0	90	14	233	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	455	1326	8	1	0	1	79	220	102	165	8	808	879	36	107	51	56	60	100	119	132	81	66	26	102	60	53	71	105	131	129	64	138	62	209	111	109	131	205	250	261	145	204	349	0.206876111	1708	589	0	468	490	0	0	96	0	0	2	0	0	0	1	0	91	15	238	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	453	1326	13	0	0	1	77	212	110	165	7	792	916	125	64	71	59	117	168	242	123	239	362	-0.035911602	-13	-0.793123889	64	87	0.359375	75.5	0.000688248	0	0	0	0	0	0	13	0	0	526	693000	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Residential	-114.0625325	51.05085872	"(51.0508587163953, -114.062532463084)"	CHN	CHINATOWN	CENTRE	CENTRE CITY	2104	1606	1067	0.507129278	348	0.16539924	0	0	0	1585	7	0	0	14	0	0	0	0	0	18	1410	342	2087	125	32	0	0	0	0	0	0	0	0	0	6	6	9	1	0	0	0	0	0	0	0	0	0	14	868	462	69	24	1	1038	1066	29	17	15	43	271	179	133	99	73	179	26	21	21	36	214	143	120	92	74	319	55	38	36	79	485	322	253	191	147	498	645	0.306558935	1836	1397	0	278	0	0	0	1377	4	1	0	15	0	0	0	99	1183	275	1816	94	0	1	0	0	0	0	0	0	0	0	3	3	5	1	0	0	0	0	0	0	0	0	0	15	697	409	64	29	2	778	1058	71	63	154	67	158	311	229	130	465	595	0.084033613	50	-0.693441065	203	247	0.216748768	225	0.00195399	1	0	0	0	0	0	234	12	0.051282051	1215	356000	5	11	52	0	9	7	7	1	0	5	0	3	8	2	2	5	3
Residential	-114.1759008	51.04084323	"(51.0408432321824, -114.175900760572)"	CHR	CHRISTIE PARK	WEST	1980s/1990s	2153	727	839	0.389688806	665	0.308871342	475	94	0	0	156	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	92	85	167	2	0	0	0	153	130	297	3	0	0	0	472	450	1511	2	1	0	2	86	297	135	179	22	1056	1097	45	96	66	68	88	112	133	188	145	115	49	90	82	63	73	120	173	182	132	133	94	186	148	131	161	232	306	370	277	248	525	0.243845797	2217	728	0	667	476	94	0	0	156	0	0	0	0	0	2	0	0	0	0	0	0	0	0	92	91	163	2	0	0	0	155	130	317	1	0	0	0	466	446	1542	9	1	0	2	104	267	114	198	32	1041	1176	174	113	109	112	179	196	353	225	305	530	-0.009433962	-5	-0.756154203	76	87	0.144736842	81.5	0.000688248	0	0	0	0	0	0	7	2	0.285714286	726	699000	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0613952	51.15820401	"(51.1582040072855, -114.061395187667)"	CHV	COUNTRY HILLS VILLAGE	NORTH	2000s	2689	1352	1107	0.411677203	939	0.349200446	0	0	0	961	389	0	0	0	0	0	2	0	0	0	925	670	1550	36	0	0	0	0	0	0	0	0	0	0	377	267	893	12	0	0	0	0	0	0	0	0	0	2	544	514	142	91	13	1190	1499	73	91	27	47	255	203	110	97	126	161	70	80	37	68	270	198	113	162	246	255	143	171	64	115	525	401	223	259	372	416	788	0.293045742	2710	1352	0	935	0	0	0	961	389	0	0	0	0	0	2	0	934	669	1591	27	0	0	0	0	0	0	0	0	0	0	381	266	861	8	0	0	0	0	0	0	0	0	0	2	537	541	143	88	8	1174	1536	85	110	171	199	155	279	240	309	450	759	0.038208169	29	-0.706954258	236	266	0.127118644	251	0.002104297	0	0	0	1	0	0	117	5	0.042735043	2231	281000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.1178635	51.08456161	"(51.0845616114242, -114.117863526239)"	CHW	CHARLESWOOD	NORTHWEST	1950s	3639	1485	1790	0.491893377	1118	0.30722726	1294	34	0	119	0	0	38	0	0	0	0	0	0	1	108	0	148	10	0	0	0	32	13	81	2	0	0	0	0	0	0	0	0	0	1	1263	1105	3351	24	1	5	0	316	518	256	317	26	1883	1756	108	201	89	189	267	234	248	258	138	151	73	167	84	146	221	256	237	242	147	183	181	368	173	335	488	490	485	500	285	334	619	0.170101676	3646	1478	0	1143	1295	34	0	117	0	0	31	0	0	0	0	0	116	0	173	1	0	0	0	33	16	94	1	0	0	0	0	0	0	0	0	0	1	1261	1126	3321	30	1	2	1	302	553	244	308	31	1895	1751	251	118	179	136	243	201	494	254	380	634	-0.023659306	-15	-0.829898324	140	183	0.307142857	161.5	0.001447693	0	1	0	0	0	0	16	1	0.0625	1319	569000	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Industrial	-114.0123527	51.11685605	"(51.1168560467163, -114.012352682222)"	CIA	CALGARY INTERNATIONAL AIRPORT	NORTHEAST	OTHER	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	348	0.420408163	296.5	0.00275299	0	0	0	0	0	0	323	32	0.099071207	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.1838387	51.14451095	"(51.1445109474745, -114.183838665806)"	CIT	CITADEL	NORTHWEST	1980s/1990s	10509	3488	5544	0.527547816	3036	0.288895233	2822	0	0	224	431	0	11	0	0	0	0	0	0	0	216	118	402	8	0	0	0	0	0	0	0	0	0	0	431	360	1108	0	0	0	0	2796	2558	8982	26	0	0	0	404	954	810	1145	139	5222	5287	335	778	442	309	704	809	929	563	260	93	327	726	377	302	692	953	936	589	260	125	662	1504	819	611	1396	1762	1865	1152	520	218	738	0.070225521	10391	3482	0	3045	2822	0	0	224	431	0	5	0	0	0	0	0	221	150	408	3	0	0	0	0	0	0	0	0	0	0	427	345	1037	4	0	0	2	2799	2550	8943	21	0	0	0	424	996	762	1134	134	5060	5331	503	227	84	257	517	110	1020	484	194	678	0.088495575	60	-0.929774479	269	277	0.029739777	273	0.002191317	0	0	0	0	0	0	10	0	0	3620	447000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0748908	51.03392992	"(51.0339299216613, -114.074890819558)"	CLI	CLIFF BUNGALOW	CENTRE	INNER CITY	1925	1357	1436	0.745974026	333	0.172987013	164	18	9	945	77	0	142	0	0	0	0	0	0	2	870	218	1247	72	0	1	0	17	5	33	1	0	0	0	65	29	106	6	6	0	4	143	75	325	16	0	1	2	705	413	71	31	2	921	1004	28	17	16	48	407	192	87	61	47	18	26	16	9	80	513	164	81	55	38	22	54	33	25	128	920	356	168	116	85	40	125	0.064935065	2049	1348	0	370	168	14	0	941	70	0	153	0	0	0	0	3	927	255	1343	11	0	0	0	13	5	28	1	0	0	0	65	28	110	5	0	0	5	154	81	340	9	0	0	2	762	423	77	38	3	996	1053	61	27	16	37	67	15	128	64	31	95	0.315789474	30	-0.935064935	525	1197	1.28	861	0.009469337	0	1	0	0	0	0	240	81	0.3375	839	319000	0	14	20	0	0	3	3	0	0	4	0	2	1	0	1	4	2
Residential	-113.930582	51.15736907	"(51.1573690704188, -113.930582035357)"	CNS	CORNERSTONE	NORTHEAST	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																													0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.1829412	51.05834578	"(51.0583457755974, -114.182941190979)"	COA	COACH HILL	WEST	1980s/1990s	3317	1480	1691	0.50979801	1216	0.366596322	633	104	0	237	506	0	0	0	0	0	0	0	0	1	225	168	367	10	0	1	0	103	90	216	1	0	0	0	498	360	1017	8	0	0	0	622	598	1717	10	0	1	0	400	579	218	237	14	1567	1750	98	181	83	82	203	242	192	248	150	88	86	176	54	71	248	282	235	288	187	123	184	357	137	153	451	524	427	536	337	211	548	0.165209527	3303	1480	0	1225	633	104	0	237	506	0	0	0	0	0	0	1	223	165	346	12	0	1	0	103	92	209	1	0	0	0	483	368	976	14	0	9	1	624	600	1772	7	0	1	0	401	555	223	236	18	1581	1722	247	143	83	159	271	108	518	302	191	493	0.111561866	55	-0.834790473	78	118	0.512820513	98	0.000933485	0	0	0	0	0	0	0	0	0	1481	393000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.102487	51.08444185	"(51.084441846302, -114.102486971698)"	COL	COLLINGWOOD	NORTHWEST	1950s	2235	984	1168	0.522595078	687	0.30738255	731	95	0	122	5	0	29	0	0	2	0	0	0	0	96	7	147	23	3	0	0	87	52	157	6	0	2	0	4	1	7	1	0	0	0	713	623	1873	15	2	1	2	222	355	149	191	8	1150	1085	51	100	62	110	160	151	155	189	83	89	53	111	47	77	120	158	146	175	99	99	104	211	109	187	280	309	301	364	182	188	370	0.165548098	2300	982	0	706	731	96	0	120	5	0	28	0	0	2	0	0	113	9	175	7	0	0	0	92	54	202	3	0	1	0	5	1	9	0	0	0	0	714	642	1868	13	3	1	2	227	378	152	182	14	1119	1181	205	69	96	84	185	106	390	153	202	355	0.042253521	15	-0.834451902	153	214	0.39869281	183.5	0.001692931	0	0	0	0	0	0	53	8	0.150943396	839	319000	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Major Park	-114.2174256	51.08078687	"(51.0807868680859, -114.217425649557)"	COP	CANADA OLYMPIC PARK	WEST	OTHER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	40	-0.069767442	41.5	0.000316436	2	0	0	0	0	0	19	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-113.9268272	51.10335291	"(51.1033529120262, -113.926827208057)"	COR	CORAL SPRINGS	NORTHEAST	2000s	5831	1553	3015	0.517063968	1375	0.235808609	1437	1	0	0	36	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	35	25	75	1	0	0	0	1431	1345	5609	6	0	0	0	76	302	320	606	227	2999	2832	124	360	237	292	392	381	410	470	236	97	121	294	181	230	366	409	462	438	228	103	245	654	418	522	758	790	872	908	464	200	664	0.113874121	6018	1542	0	1353	1438	1	0	0	36	0	67	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	36	23	81	0	0	0	0	1423	1326	5804	13	0	2	0	64	268	303	609	267	3028	2990	429	205	77	189	407	103	836	394	180	574	0.156794425	90	-0.886125879	221	253	0.14479638	237	0.002001456	0	0	0	0	0	0	20	4	0.2	1474	488000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0798846	51.1437688	"(51.143768799819, -114.079884606984)"	COU	COUNTRY HILLS	NORTH	1980s/1990s	3829	1433	2024	0.528597545	1161	0.303212327	979	0	0	200	244	0	10	0	0	0	0	0	0	0	193	163	280	7	0	0	0	0	0	0	0	0	0	0	239	172	547	5	0	0	0	965	825	2989	14	0	0	0	283	455	253	369	47	1872	1957	122	235	136	108	263	313	312	215	104	64	139	201	123	109	244	364	301	250	134	92	261	436	259	217	507	677	613	465	238	156	394	0.102898929	3787	1427	0	1202	979	0	0	200	244	0	4	0	0	0	0	0	196	165	297	4	0	0	0	0	0	0	0	0	0	1	237	185	537	6	0	0	0	969	852	2948	10	0	0	0	293	460	241	368	44	1855	1932	203	100	60	113	245	86	448	213	146	359	0.097493036	35	-0.897101071	138	156	0.130434783	147	0.001234099	0	0	0	0	0	0	74	16	0.216216216	1562	388000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0531485	51.16490299	"(51.1649029942561, -114.053148526228)"	COV	COVENTRY HILLS	NORTH	2000s	17459	5572	9229	0.528609886	4634	0.265421845	5098	185	0	0	224	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	122	519	7	0	0	0	210	144	430	14	0	0	1	5030	4350	16382	63	1	3	0	558	1410	1294	1880	330	8906	8553	813	1506	582	526	1526	1760	1272	581	255	85	762	1389	506	416	1536	1814	1199	550	276	105	1575	2895	1088	942	3062	3574	2471	1131	531	190	721	0.041296752	16941	5535	0	4760	5086	185	0	0	223	0	41	0	0	0	0	0	0	0	0	0	0	0	0	184	129	527	1	0	0	2	146	115	327	0	74	1	1	5022	4506	15993	51	8	4	0	450	1631	1162	1878	268	8539	8402	543	216	69	248	567	74	1110	464	143	607	0.187808896	114	-0.958703248	673	805	0.196136701	739	0.006368268	0	0	0	0	0	0	65	7	0.107692308	5510	409000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-113.9294462	50.91781035	"(50.9178103481776, -113.929446212339)"	CPF	COPPERFIELD	SOUTHEAST	BUILDING OUT	12571	4859	7354	0.584997216	3944	0.313737968	3023	51	0	960	818	0	7	0	0	0	0	0	0	10	774	615	1316	68	108	0	0	51	37	133	0	0	0	8	735	594	1628	28	47	0	4	2977	2697	9480	34	7	1	0	777	1520	909	1199	139	6309	6262	690	975	254	254	1682	1392	613	302	108	39	692	891	257	318	1787	1302	543	311	127	34	1382	1866	511	572	3469	2694	1156	613	235	73	308	0.024500835	9966	4064	0	3036	2793	51	0	563	650	0	7	0	0	0	0	4	233	183	407	4	322	0	0	51	39	143	0	0	0	5	497	385	1100	7	141	0	12	2677	2429	8300	26	78	0	0	466	1115	776	993	114	5052	4914	220	73	26	83	239	22	459	156	48	204	0.509803922	104	-0.975499165	404	488	0.207920792	446	0.003860515	0	0	0	0	0	0	30	0	0	5143	388000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0616124	51.05952005	"(51.0595200500043, -114.061612367113)"	CRE	CRESCENT HEIGHTS	CENTRE	INNER CITY	6097	3685	3767	0.617844842	1384	0.226996884	1132	89	16	2041	255	0	145	0	5	1	1	0	0	4	1811	471	2717	203	17	6	1	75	40	167	10	3	0	2	230	141	443	18	5	0	14	1018	717	2433	84	9	7	7	1466	1231	326	230	14	3037	3060	176	151	68	162	836	651	364	344	157	128	207	133	75	182	810	573	379	327	165	209	383	284	143	344	1646	1224	743	671	322	337	659	0.108085944	6235	3615	0	1366	1130	88	11	1984	244	0	150	0	5	2	1	1	1899	450	2890	82	0	2	0	72	39	165	4	11	1	2	228	127	419	11	3	0	7	1039	743	2429	68	10	6	8	1521	1276	355	200	18	3005	3230	307	151	113	147	310	220	617	298	333	631	0.04437401	28	-0.891914056	905	1247	0.377900552	1076	0.009864882	0	1	0	0	0	0	321	22	0.068535826	3007	391000	0	9	22	0	2	3	2	0	0	2	0	3	6	2	0	1	1
Residential	-114.2604864	51.08505774	"(51.0850577418705, -114.260486359725)"	CRM	CRESTMONT	WEST	2000s	1538	486	799	0.519505852	449	0.291937581	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	476	449	1538	4	4	1	0	27	141	100	187	21	763	775	52	152	36	28	64	163	145	81	33	9	61	141	50	31	76	164	140	70	28	14	113	293	86	59	140	327	285	151	61	23	84	0.054616385	1514	473	0	433	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	460	433	1514	4	8	0	0	21	111	131	179	18	728	786	70	20	8	21	59	8	129	41	16	57	0.473684211	27	-0.945383615	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	484	639000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-113.9583807	51.14702982	"(51.1470298150927, -113.958380685236)"	CSC	CITYSCAPE	NORTHEAST	BUILDING OUT	1551	555	749	0.482914249	399	0.257253385	455	1	0	1	98	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	1	1	3	0	0	0	0	66	60	182	11	21	0	6	353	337	1363	26	70	0	0	24	75	94	181	47	766	785	83	129	49	31	181	157	77	40	19	0	91	136	32	45	194	134	85	45	20	3	174	265	81	76	375	291	162	85	39	3	42	0.027079304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	7	110	14.71428571	58.5	0.000870198	0	0	0	0	0	0	0	0	0	806	505000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.1247627	51.01584423	"(51.0158442259295, -114.124762705196)"	CUR	CURRIE BARRACKS	WEST	BUILDING OUT	729	605	394	0.540466392	231	0.316872428	135	8	0	285	122	0	3	0	0	52	0	0	0	2	42	38	71	20	221	0	0	0	0	0	6	2	0	2	73	68	169	14	33	0	1	127	122	436	2	5	0	52	61	97	35	81	4	353	376	45	51	9	18	38	80	48	42	17	5	36	48	21	16	56	84	50	41	23	1	81	99	30	34	94	164	98	83	40	6	46	0.063100137																																																													0	0	46	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	21	1	0.047619048	887	730000	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0
Residential	-114.1581623	51.10941402	"(51.1094140181559, -114.158162252921)"	DAL	DALHOUSIE	NORTHWEST	1960s/1970s	9111	3739	4420	0.485127867	2299	0.252332346	1931	308	0	861	570	0	68	0	1	0	0	0	0	1	776	283	1317	83	0	1	0	293	116	885	15	0	0	1	537	230	1441	31	0	1	0	1892	1667	5336	32	4	3	1	792	1296	609	760	100	4595	4516	264	520	262	451	790	597	540	513	380	278	231	425	232	351	680	623	585	552	460	377	495	945	494	802	1470	1220	1125	1065	840	655	1495	0.164087367	9186	3738	0	2364	1932	307	0	861	569	0	68	0	1	0	0	2	825	301	1363	32	0	2	0	304	119	913	3	0	0	3	551	239	1461	14	0	1	0	1905	1703	5335	26	1	0	1	840	1327	634	737	99	4614	4572	542	372	251	470	559	358	1101	842	609	1451	0.030323915	44	-0.835912633	519	522	0.005780347	520.5	0.004129485	0	1	0	0	0	0	79	2	0.025316456	3670	467000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Industrial	-114.0383273	51.11210138	"(51.1121013773157, -114.038327343989)"	DBC	DEERFOOT BUSINESS CENTRE	NORTHEAST	EMPLOYMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	187	1.174418605	136.5	0.001479337	0	0	0	0	0	0	151	22	0.145695364	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0224439	50.94580451	"(50.945804511264, -114.022443909977)"	DIA	DIAMOND COVE	SOUTH	1980s/1990s	727	271	354	0.4869326	260	0.357634113	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	260	727	2	0	0	0	24	124	65	47	9	367	360	23	43	19	17	25	43	43	88	51	15	21	25	19	19	31	44	51	91	42	17	44	68	38	36	56	87	94	179	93	32	125	0.171939477	713	271	0	263	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	263	713	0	0	0	0	25	135	55	51	5	358	355	103	53	13	24	116	21	219	77	34	111	0.126126126	14	-0.828060523	34	39	0.147058824	36.5	0.000308525	0	0	0	0	0	0	0	0	0	271	532000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.2165827	51.01548234	"(51.0154823351313, -114.216582665462)"	DIS	DISCOVERY RIDGE	WEST	2000s	4331	1650	2061	0.475871623	1342	0.309859155	916	104	0	568	62	0	0	0	0	0	0	0	0	2	523	328	844	43	0	0	0	103	91	236	1	0	0	0	61	52	120	1	0	0	0	903	871	3131	13	0	0	0	337	495	236	485	37	2127	2204	116	357	201	118	148	275	460	280	120	52	135	334	161	89	173	355	474	271	146	66	251	691	362	207	321	630	934	551	266	118	384	0.088663126	4462	1650	0	1382	914	106	0	568	62	0	0	0	0	0	0	0	559	356	898	9	0	0	0	105	97	245	1	0	0	0	61	52	115	1	0	0	0	907	877	3204	6	0	1	0	342	532	201	520	37	2144	2318	242	104	50	125	242	56	484	229	106	335	0.146268657	49	-0.911336874	134	147	0.097014925	140.5	0.001162901	0	0	0	0	0	0	14	2	0.142857143	2278	702000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0695903	51.04727013	"(51.0472701323622, -114.069590268745)"	DNC	DOWNTOWN COMMERCIAL CORE	CENTRE	CENTRE CITY	8758	5661	5182	0.5916876	352	0.040191825	1	0	1	5627	20	0	0	0	0	0	1	0	0	78	4858	345	8440	461	230	0	0	0	0	0	0	0	0	0	18	7	40	2	0	0	0	0	0	0	1	0	0	12	2290	1859	503	217	14	4564	4194	289	166	65	316	1458	1048	538	357	181	146	273	153	66	396	1493	758	361	258	200	236	562	319	131	712	2951	1806	899	615	381	382	763	0.087120347	8999	5445	0	357	2	0	0	5369	20	0	0	1	40	1	1	75	5180	336	8624	105	9	0	0	0	0	0	0	0	0	0	19	1	33	1	0	0	0	1	0	1	0	0	1	54	2657	1919	467	192	12	4694	4305	427	223	128	213	279	245	706	436	373	809	-0.056860321	-46	-0.912879653	6820	7060	0.035190616	6940	0.055850896	12	0	0	1	0	0	1574	183	0.116264295	3217	160000	6	14	58	0	9	6	6	1	0	7	0	3	8	2	2	11	3
